777,33
999,35
555,27
333,36
111,41
*77,313
**7,3019
*00,348
**0,2839
count,46647
wins,8682
conversion,18.612129397388898
777,49
999,52
555,47
333,45
111,51
*77,431
**7,3773
*00,404
**0,3830
count,52346
wins,9501
conversion,18.150383983494443
777,65
999,60
555,42
333,55
111,54
*77,475
**7,4153
*00,450
**0,4147
count,44794
wins,8251
conversion,18.419877662186902
777,44
999,49
555,56
333,40
111,39
*77,404
**7,3634
*00,397
**0,3588
count,45091
wins,8413
conversion,18.657825286642566
777,48
999,46
555,45
333,49
111,52
*77,389
**7,3627
*00,403
**0,3754
count,43711
wins,8180
conversion,18.71382489533527
777,50
999,31
555,52
333,39
111,53
*77,356
**7,3565
*00,387
**0,3647
count,55354
wins,10279
conversion,18.56957040141634
777,60
999,74
555,57
333,77
111,61
*77,483
**7,4472
*00,513
**0,4482
count,40447
wins,7455
conversion,18.431527678196158
777,40
999,40
555,40
333,37
111,38
*77,363
**7,3228
*00,344
**0,3325
count,52694
wins,9750
conversion,18.50305537632368
777,64
999,60
555,44
333,48
111,57
*77,494
**7,4237
*00,477
**0,4269
count,44459
wins,8175
conversion,18.387728019073755
777,48
999,44
555,39
333,52
111,57
*77,402
**7,3604
*00,408
**0,3521
count,39045
wins,7167
conversion,18.355743373031117
777,37
999,37
555,38
333,34
111,36
*77,371
**7,3173
*00,360
**0,3081
count,41753
wins,7780
conversion,18.633391612578738
777,42
999,42
555,37
333,39
111,42
*77,385
**7,3402
*00,376
**0,3415
count,55418
wins,10327
conversion,18.63473961528745
777,62
999,64
555,71
333,55
111,45
*77,538
**7,4554
*00,503
**0,4435
count,40808
wins,7574
conversion,18.56008625759655
777,37
999,39
555,54
333,42
111,30
*77,381
**7,3310
*00,362
**0,3319
count,43968
wins,8131
conversion,18.492994905385736
777,45
999,47
555,45
333,41
111,42
*77,384
**7,3581
*00,374
**0,3572
count,33516
wins,6269
conversion,18.70449934359709
777,25
999,29
555,34
333,27
111,27
*77,303
**7,2805
*00,292
**0,2727
count,50011
wins,9312
conversion,18.619903621203335
777,50
999,66
555,57
333,42
111,54
*77,418
**7,4125
*00,426
**0,4074
count,42475
wins,7881
conversion,18.55444379046498
777,42
999,42
555,43
333,42
111,39
*77,416
**7,3495
*00,378
**0,3384
count,45364
wins,8358
conversion,18.424301208006348
777,47
999,51
555,44
333,51
111,36
*77,414
**7,3677
*00,400
**0,3638
count,36335
wins,6667
conversion,18.348699600935735
777,32
999,31
555,37
333,41
111,26
*77,336
**7,2960
*00,346
**0,2858
count,33924
wins,6148
conversion,18.12286286994458
777,26
999,33
555,29
333,43
111,42
*77,312
**7,2702
*00,282
**0,2679
count,36391
wins,6791
conversion,18.661207441400347
777,30
999,33
555,41
333,41
111,32
*77,315
**7,2944
*00,344
**0,3011
count,39408
wins,7306
conversion,18.53938286642306
777,33
999,43
555,41
333,41
111,33
*77,396
**7,3228
*00,358
**0,3133
count,47189
wins,8669
conversion,18.370806755811735
777,52
999,51
555,51
333,46
111,46
*77,421
**7,3736
*00,410
**0,3856
count,33433
wins,6047
conversion,18.086920108874466
777,26
999,27
555,44
333,31
111,36
*77,254
**7,2650
*00,309
**0,2670
count,57731
wins,10593
conversion,18.348894008418355
777,76
999,60
555,69
333,48
111,52
*77,482
**7,4549
*00,527
**0,4730
count,41758
wins,7621
conversion,18.250395133866565
777,35
999,56
555,48
333,37
111,31
*77,344
**7,3367
*00,369
**0,3334
count,35795
wins,6637
conversion,18.5416957675653
777,29
999,35
555,36
333,35
111,35
*77,341
**7,2822
*00,345
**0,2959
count,42692
wins,7967
conversion,18.66157593928605
777,39
999,50
555,43
333,45
111,42
*77,364
**7,3539
*00,365
**0,3480
count,37575
wins,6966
conversion,18.538922155688624
777,34
999,35
555,29
333,57
111,39
*77,332
**7,3069
*00,342
**0,3029
count,47009
wins,8730
conversion,18.57091195303027
777,46
999,62
555,44
333,46
111,48
*77,426
**7,3812
*00,427
**0,3819
count,36205
wins,6713
conversion,18.541637895318328
777,35
999,27
555,37
333,34
111,32
*77,303
**7,2868
*00,329
**0,3048
count,38680
wins,7122
conversion,18.412616339193384
777,34
999,42
555,34
333,42
111,41
*77,377
**7,3093
*00,317
**0,3142
count,34565
wins,6342
conversion,18.348039924779403
777,26
999,37
555,31
333,32
111,35
*77,321
**7,2762
*00,296
**0,2802
count,53268
wins,9895
conversion,18.575880453555605
777,64
999,61
555,44
333,67
111,68
*77,507
**7,4185
*00,494
**0,4405
count,40805
wins,7597
conversion,18.61781644406323
777,40
999,40
555,35
333,37
111,40
*77,382
**7,3405
*00,357
**0,3261
count,36466
wins,6708
conversion,18.3952174628421
777,30
999,35
555,42
333,30
111,34
*77,342
**7,2928
*00,315
**0,2952
count,40722
wins,7626
conversion,18.726978046264918
777,36
999,39
555,58
333,40
111,41
*77,359
**7,3259
*00,346
**0,3448
count,31419
wins,5846
conversion,18.606575638944587
777,23
999,24
555,28
333,30
111,23
*77,302
**7,2557
*00,299
**0,2560
count,41762
wins,7744
conversion,18.54317321967339
777,40
999,43
555,45
333,40
111,36
*77,399
**7,3379
*00,358
**0,3404
count,39817
wins,7306
conversion,18.34894642991687
777,37
999,45
555,33
333,45
111,33
*77,328
**7,3238
*00,361
**0,3186
count,39318
wins,7341
conversion,18.670837784220968
777,37
999,33
555,40
333,45
111,45
*77,363
**7,3278
*00,344
**0,3156
count,48396
wins,8890
conversion,18.369286717910573
777,53
999,52
555,55
333,54
111,43
*77,430
**7,3892
*00,469
**0,3842
count,36129
wins,6654
conversion,18.4173378726231
777,31
999,34
555,33
333,39
111,42
*77,341
**7,2849
*00,337
**0,2948
count,41165
wins,7663
conversion,18.615328555811978
777,43
999,34
555,37
333,54
111,54
*77,348
**7,3378
*00,376
**0,3339
count,42464
wins,7983
conversion,18.79945365486059
777,46
999,34
555,42
333,36
111,49
*77,416
**7,3458
*00,378
**0,3524
count,44150
wins,8123
conversion,18.39864099660249
777,49
999,45
555,36
333,43
111,45
*77,401
**7,3541
*00,364
**0,3599
count,37458
wins,6928
conversion,18.49538149393988
777,34
999,34
555,38
333,37
111,42
*77,329
**7,3002
*00,320
**0,3092
count,34868
wins,6529
conversion,18.724905357347712
777,29
999,33
555,23
333,36
111,28
*77,325
**7,2899
*00,320
**0,2836
count,50188
wins,9310
conversion,18.550251056029328
777,60
999,43
555,63
333,55
111,51
*77,438
**7,4073
*00,467
**0,4060
count,44833
wins,8351
conversion,18.626904289251218
777,51
999,39
555,47
333,40
111,46
*77,376
**7,3633
*00,425
**0,3694
count,44988
wins,8265
conversion,18.371565750866896
777,47
999,45
555,54
333,40
111,46
*77,398
**7,3666
*00,371
**0,3598
count,54619
wins,10331
conversion,18.914663395521707
777,71
999,47
555,54
333,58
111,58
*77,507
**7,4502
*00,494
**0,4540
count,31597
wins,5832
conversion,18.45744849194544
777,19
999,31
555,31
333,44
111,36
*77,286
**7,2516
*00,280
**0,2589
count,41950
wins,7836
conversion,18.67938021454112
777,44
999,32
555,46
333,46
111,50
*77,382
**7,3445
*00,424
**0,3367
count,38020
wins,6936
conversion,18.243029984218833
777,31
999,43
555,42
333,44
111,33
*77,304
**7,3082
*00,307
**0,3050
count,47373
wins,8820
conversion,18.618200240643404
777,55
999,48
555,43
333,44
111,50
*77,397
**7,3810
*00,475
**0,3898
count,35008
wins,6546
conversion,18.698583180987203
777,27
999,29
555,38
333,42
111,41
*77,317
**7,2902
*00,327
**0,2823
count,52057
wins,9692
conversion,18.618053287742285
777,61
999,55
555,53
333,59
111,60
*77,457
**7,4252
*00,486
**0,4209
count,41345
wins,7762
conversion,18.773733220461967
777,38
999,42
555,41
333,49
111,51
*77,395
**7,3383
*00,363
**0,3400
count,43544
wins,8129
conversion,18.66847326841815
777,42
999,46
555,49
333,42
111,37
*77,444
**7,3496
*00,413
**0,3560
count,45416
wins,8363
conversion,18.414215254535847
777,53
999,37
555,53
333,45
111,41
*77,385
**7,3652
*00,403
**0,3694
count,39239
wins,7365
conversion,18.76959147786641
777,36
999,35
555,43
333,42
111,36
*77,352
**7,3235
*00,348
**0,3238
count,43252
wins,7998
conversion,18.49163044483492
777,42
999,44
555,55
333,36
111,39
*77,393
**7,3515
*00,388
**0,3486
count,43959
wins,8134
conversion,18.503605632521214
777,47
999,41
555,44
333,45
111,44
*77,388
**7,3644
*00,391
**0,3490
count,33087
wins,5994
conversion,18.115876326049506
777,26
999,31
555,30
333,22
111,36
*77,297
**7,2637
*00,286
**0,2629
count,46407
wins,8553
conversion,18.43040920550779
777,55
999,42
555,40
333,47
111,36
*77,419
**7,3862
*00,409
**0,3643
count,37532
wins,6793
conversion,18.09922199722903
777,40
999,27
555,35
333,28
111,43
*77,346
**7,2955
*00,318
**0,3001
count,36166
wins,6616
conversion,18.293424763590114
777,32
999,32
555,38
333,34
111,38
*77,314
**7,2866
*00,346
**0,2916
count,34032
wins,6252
conversion,18.370944992947813
777,25
999,39
555,27
333,39
111,31
*77,252
**7,2748
*00,292
**0,2799
count,40620
wins,7512
conversion,18.493353028064995
777,45
999,37
555,29
333,30
111,34
*77,368
**7,3267
*00,337
**0,3365
count,37628
wins,7105
conversion,18.88221537153184
777,32
999,33
555,38
333,40
111,41
*77,350
**7,3168
*00,361
**0,3042
count,50058
wins,9212
conversion,18.40265292260977
777,55
999,56
555,59
333,68
111,45
*77,430
**7,3962
*00,465
**0,4072
count,39793
wins,7283
conversion,18.30221395722866
777,40
999,36
555,41
333,38
111,39
*77,357
**7,3161
*00,344
**0,3227
count,31174
wins,5750
conversion,18.444857894399178
777,22
999,26
555,28
333,35
111,32
*77,269
**7,2486
*00,274
**0,2578
count,45051
wins,8400
conversion,18.645535060265033
777,41
999,52
555,52
333,57
111,56
*77,426
**7,3678
*00,434
**0,3604
count,35719
wins,6552
conversion,18.343178700411546
777,29
999,33
555,41
333,31
111,39
*77,314
**7,2886
*00,307
**0,2872
count,46809
wins,8607
conversion,18.38748958533615
777,47
999,54
555,58
333,47
111,54
*77,423
**7,3694
*00,437
**0,3793
count,55455
wins,10322
conversion,18.61329005499955
777,71
999,54
555,58
333,57
111,59
*77,465
**7,4564
*00,499
**0,4495
count,45786
wins,8529
conversion,18.627964880094353
777,45
999,52
555,51
333,45
111,40
*77,432
**7,3757
*00,423
**0,3684
count,47071
wins,8803
conversion,18.701535977565804
777,47
999,51
555,63
333,45
111,54
*77,403
**7,3806
*00,439
**0,3895
count,46208
wins,8622
conversion,18.659106648199447
777,50
999,42
555,55
333,50
111,54
*77,413
**7,3766
*00,413
**0,3779
count,33611
wins,6300
conversion,18.74386361607807
777,31
999,20
555,30
333,32
111,28
*77,293
**7,2757
*00,306
**0,2803
count,47061
wins,8692
conversion,18.469645778882725
777,59
999,38
555,42
333,54
111,54
*77,406
**7,3772
*00,398
**0,3869
count,42331
wins,7989
conversion,18.872693770522787
777,46
999,29
555,47
333,42
111,38
*77,415
**7,3518
*00,388
**0,3466
count,50304
wins,9346
conversion,18.579039440203562
777,54
999,58
555,54
333,50
111,63
*77,453
**7,4152
*00,441
**0,4021
count,51641
wins,9555
conversion,18.50274007087392
777,58
999,62
555,47
333,63
111,63
*77,450
**7,4196
*00,462
**0,4154
count,43790
wins,8145
conversion,18.600137017583922
777,45
999,44
555,47
333,35
111,51
*77,399
**7,3549
*00,388
**0,3587
count,41134
wins,7522
conversion,18.2865755822434
777,44
999,37
555,40
333,40
111,47
*77,343
**7,3248
*00,382
**0,3341
count,45991
wins,8566
conversion,18.62538322715314
777,50
999,45
555,46
333,54
111,36
*77,442
**7,3750
*00,418
**0,3725
count,34880
wins,6554
conversion,18.790137614678898
777,22
999,40
555,39
333,31
111,30
*77,319
**7,2877
*00,343
**0,2853
count,50466
wins,9382
conversion,18.590734355803907
777,60
999,52
555,51
333,41
111,48
*77,485
**7,4040
*00,471
**0,4134
count,38486
wins,7160
conversion,18.604167749311436
777,33
999,37
555,44
333,47
111,28
*77,377
**7,3087
*00,348
**0,3159
